
**************************************************************
 Geant4 version Name: geant4-11-03-patch-02 [MT]   (25-April-2025)
-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.009368598376565828,0.1152913663185322,0.01252314696483958)
     in direction: (0,1,0)
    (local position: (-0.009368598376565828,0.1152913663185322,0.01252314696483958))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.0138045149891658,0.08190460684537999,0.02374131378053531)
     in direction: (0,1,0)
    (local position: (-0.0138045149891658,0.08190460684537999,0.02374131378053531))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.006422823596786443,-0.1425378086368642,-0.04234428128050133)
     in direction: (0,1,0)
    (local position: (0.006422823596786443,-0.1425378086368642,-0.04234428128050133))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.006422823596786443,-0.101409248905472,-0.04234428128050133)
     in direction: (0,1,0)
    (local position: (0.006422823596786443,-0.101409248905472,-0.04234428128050133))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.004072491321485927,0.2398389673449182,-0.01475760405036545)
     in direction: (0,1,0)
    (local position: (0.004072491321485927,0.2398389673449182,-0.01475760405036545))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.004592377569916622,-0.0839821023707743,-0.02190407615803444)
     in direction: (0,1,0)
    (local position: (-0.004592377569916622,-0.0839821023707743,-0.02190407615803444))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.02949956080850183,-0.1863026607465295,-0.04836486464535747)
     in direction: (0,1,0)
    (local position: (-0.02949956080850183,-0.1863026607465295,-0.04836486464535747))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.02949956080850183,-0.1671536453291342,-0.04836486464535747)
     in direction: (0,1,0)
    (local position: (-0.02949956080850183,-0.1671536453291342,-0.04836486464535747))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.02949956080850183,-0.1639033495027663,-0.04836486464535747)
     in direction: (0,1,0)
    (local position: (-0.02949956080850183,-0.1639033495027663,-0.04836486464535747))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.02949956080850183,-0.1480776223817779,-0.04836486464535747)
     in direction: (0,1,0)
    (local position: (-0.02949956080850183,-0.1480776223817779,-0.04836486464535747))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (0.01952388079954392,-0.1175703226264522,-0.06504853939311474)
     in direction: (0,1,0)
    (local position: (0.01952388079954392,-0.1175703226264522,-0.06504853939311474))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.03023544521449145,-0.1787219815947798,-0.04788122001388843)
     in direction: (0,1,0)
    (local position: (-0.03023544521449145,-0.1787219815947798,-0.04788122001388843))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.03023544521449145,-0.1601104899994703,-0.04788122001388843)
     in direction: (0,1,0)
    (local position: (-0.03023544521449145,-0.1601104899994703,-0.04788122001388843))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.02969297255882806,-0.3454041933032686,-0.03968585844217108)
     in direction: (0,1,0)
    (local position: (-0.02969297255882806,-0.3454041933032686,-0.03968585844217108))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.02969297255882806,-0.2449278195651329,-0.03968585844217108)
     in direction: (0,1,0)
    (local position: (-0.02969297255882806,-0.2449278195651329,-0.03968585844217108))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'world_phys'
   - at position : (-0.02969297255882806,-0.2439058684241723,-0.03968585844217108)
     in direction: (0,1,0)
    (local position: (-0.02969297255882806,-0.2439058684241723,-0.03968585844217108))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_WholeBodyEnvelope_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------
